Day,Month,Year,Location,Gear,Tow,Species,Length,Date,Season,Sample
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
E,9,2010,SR,Seine,2,Atlantic silverside,nm,1/9/2010,Summer,E-9-2010-SR-Seine
